Season,BankNumber,Bank,Player,Machine,RawScore,Points,EventDate
Season 18,8,Bank8,Shylia Suttles,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Shylia Suttles,Rush,,,2023-07-25
Season 18,8,Bank8,Shylia Suttles,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Ted Kennell,Guns N' Roses,377088.0,85.0,2023-07-25
Season 18,8,Bank8,Ted Kennell,Tales of the Arabian Nights,1987260.0,84.0,2023-07-25
Season 18,8,Bank8,Ted Kennell,Foo Fighters,19812890.0,89.0,2023-07-25
Season 18,8,Bank8,Ted Kennell,The Addams Family,34727240.0,95.0,2023-07-25
Season 18,8,Bank8,Ted Kennell,Rush,96130970.0,95.0,2023-07-25
Season 18,8,Bank8,Tim Treichel,Guns N' Roses,1864848.0,97.0,2023-07-25
Season 18,8,Bank8,Tim Treichel,Tales of the Arabian Nights,9332840.0,98.0,2023-07-25
Season 18,8,Bank8,Tim Treichel,Foo Fighters,22838750.0,91.0,2023-07-25
Season 18,8,Bank8,Tim Treichel,The Addams Family,44029270.0,97.0,2023-07-25
Season 18,8,Bank8,Tim Treichel,Rush,148522100.0,98.0,2023-07-25
Season 18,8,Bank8,Todd Schuler,Guns N' Roses,,,2023-07-25
Season 18,8,Bank8,Todd Schuler,Tales of the Arabian Nights,,,2023-07-25
Season 18,8,Bank8,Todd Schuler,The Addams Family,,,2023-07-25
Season 18,8,Bank8,Todd Schuler,Rush,,,2023-07-25
Season 18,8,Bank8,Todd Schuler,Foo Fighters,,,2023-07-25
Season 18,8,Bank8,Travis Canyock,Guns N' Roses,220231.0,82.0,2023-07-25
Season 18,8,Bank8,Travis Canyock,Tales of the Arabian Nights,2937940.0,88.0,2023-07-25
Season 18,8,Bank8,Travis Canyock,Foo Fighters,6092750.0,81.0,2023-07-25
Season 18,8,Bank8,Travis Canyock,The Addams Family,30616290.0,91.0,2023-07-25
Season 18,8,Bank8,Travis Canyock,Rush,109219430.0,97.0,2023-07-25
Season 19,1,Ophiuchus,Aaron Niemi,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Aaron Niemi,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Aaron Niemi,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Aaron Niemi,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Aaron Niemi,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Aaron Niemi,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Abby Dremstedt,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Abby Dremstedt,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Abby Dremstedt,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Abby Dremstedt,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Abby Dremstedt,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Abby Dremstedt,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Adam Schmude,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Adam Schmude,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Adam Schmude,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Adam Schmude,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Adam Schmude,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Adam Schmude,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Allen Robertson,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Allen Robertson,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Allen Robertson,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Allen Robertson,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Allen Robertson,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Allen Robertson,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Ann-Marie Lorencen,TMNT,1201360.0,87.0,2023-09-05
Season 19,1,Ophiuchus,Ann-Marie Lorencen,Metallica,2597800.0,85.0,2023-09-05
Season 19,1,Ophiuchus,Ann-Marie Lorencen,The Addams Family,6892160.0,93.0,2023-09-05
Season 19,1,Ophiuchus,Ann-Marie Lorencen,Avengers: Infinity Quest,9339360.0,85.0,2023-09-05
Season 19,1,Ophiuchus,Ann-Marie Lorencen,Jurassic Park,18255700.0,85.0,2023-09-05
Season 19,1,Ophiuchus,Ann-Marie Lorencen,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Biff Tate,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Biff Tate,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Biff Tate,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Biff Tate,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Biff Tate,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Biff Tate,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Brian Keillor,TMNT,6014070.0,94.0,2023-09-05
Season 19,1,Ophiuchus,Brian Keillor,Avengers: Infinity Quest,18308030.0,89.0,2023-09-05
Season 19,1,Ophiuchus,Brian Keillor,Metallica,33790390.0,96.0,2023-09-05
Season 19,1,Ophiuchus,Brian Keillor,The Addams Family,100078710.0,99.0,2023-09-05
Season 19,1,Ophiuchus,Brian Keillor,Jurassic Park,104617040.0,96.0,2023-09-05
Season 19,1,Ophiuchus,Brian Keillor,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Bryan Johnson,Scared Stiff,1189240.0,94.0,2023-09-05
Season 19,1,Ophiuchus,Bryan Johnson,Metallica,3139780.0,86.0,2023-09-05
Season 19,1,Ophiuchus,Bryan Johnson,TMNT,6416910.0,95.0,2023-09-05
Season 19,1,Ophiuchus,Bryan Johnson,Avengers: Infinity Quest,27913720.0,94.0,2023-09-05
Season 19,1,Ophiuchus,Bryan Johnson,Jurassic Park,63866960.0,90.0,2023-09-05
Season 19,1,Ophiuchus,Bryan Johnson,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Cyndi Chadwick,Scared Stiff,1004210.0,92.0,2023-09-05
Season 19,1,Ophiuchus,Cyndi Chadwick,Avengers: Infinity Quest,3810230.0,82.0,2023-09-05
Season 19,1,Ophiuchus,Cyndi Chadwick,Metallica,6063510.0,89.0,2023-09-05
Season 19,1,Ophiuchus,Cyndi Chadwick,TMNT,7870310.0,96.0,2023-09-05
Season 19,1,Ophiuchus,Cyndi Chadwick,Jurassic Park,9855620.0,82.0,2023-09-05
Season 19,1,Ophiuchus,Cyndi Chadwick,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Dan Nelson,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Dan Nelson,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Dan Nelson,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Dan Nelson,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Dan Nelson,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Dan Nelson,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Danny Clark,Metallica,,81.0,2023-09-05
Season 19,1,Ophiuchus,Danny Clark,TMNT,,81.0,2023-09-05
Season 19,1,Ophiuchus,Danny Clark,Avengers: Infinity Quest,,81.0,2023-09-05
Season 19,1,Ophiuchus,Danny Clark,The Addams Family,39859670.0,97.0,2023-09-05
Season 19,1,Ophiuchus,Danny Clark,Jurassic Park,1249885460.0,100.0,2023-09-05
Season 19,1,Ophiuchus,Danny Clark,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Derik Schimberg,Scared Stiff,3104680.0,96.0,2023-09-05
Season 19,1,Ophiuchus,Derik Schimberg,Metallica,16071960.0,93.0,2023-09-05
Season 19,1,Ophiuchus,Derik Schimberg,TMNT,60860310.0,100.0,2023-09-05
Season 19,1,Ophiuchus,Derik Schimberg,Jurassic Park,65267050.0,91.0,2023-09-05
Season 19,1,Ophiuchus,Derik Schimberg,Avengers: Infinity Quest,109537890.0,98.0,2023-09-05
Season 19,1,Ophiuchus,Derik Schimberg,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Devon Glass,TMNT,2256170.0,89.0,2023-09-05
Season 19,1,Ophiuchus,Devon Glass,Metallica,31301290.0,95.0,2023-09-05
Season 19,1,Ophiuchus,Devon Glass,Avengers: Infinity Quest,42668010.0,95.0,2023-09-05
Season 19,1,Ophiuchus,Devon Glass,The Addams Family,54884170.0,98.0,2023-09-05
Season 19,1,Ophiuchus,Devon Glass,Jurassic Park,221526680.0,98.0,2023-09-05
Season 19,1,Ophiuchus,Devon Glass,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Donny Dingwell,Metallica,2217840.0,84.0,2023-09-05
Season 19,1,Ophiuchus,Donny Dingwell,TMNT,5170210.0,93.0,2023-09-05
Season 19,1,Ophiuchus,Donny Dingwell,Avengers: Infinity Quest,8479650.0,84.0,2023-09-05
Season 19,1,Ophiuchus,Donny Dingwell,Jurassic Park,19196780.0,86.0,2023-09-05
Season 19,1,Ophiuchus,Donny Dingwell,The Addams Family,21637940.0,95.0,2023-09-05
Season 19,1,Ophiuchus,Donny Dingwell,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Ethan Reynolds,Metallica,4185460.0,88.0,2023-09-05
Season 19,1,Ophiuchus,Ethan Reynolds,TMNT,8757040.0,97.0,2023-09-05
Season 19,1,Ophiuchus,Ethan Reynolds,Avengers: Infinity Quest,27650270.0,93.0,2023-09-05
Season 19,1,Ophiuchus,Ethan Reynolds,The Addams Family,33587860.0,96.0,2023-09-05
Season 19,1,Ophiuchus,Ethan Reynolds,Jurassic Park,36842350.0,88.0,2023-09-05
Season 19,1,Ophiuchus,Ethan Reynolds,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Grant Kennell,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Grant Kennell,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Grant Kennell,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Grant Kennell,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Grant Kennell,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Grant Kennell,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Heather Kendrick,TMNT,291930.0,83.0,2023-09-05
Season 19,1,Ophiuchus,Heather Kendrick,Scared Stiff,2398260.0,95.0,2023-09-05
Season 19,1,Ophiuchus,Heather Kendrick,Avengers: Infinity Quest,25886070.0,92.0,2023-09-05
Season 19,1,Ophiuchus,Heather Kendrick,Metallica,30627830.0,94.0,2023-09-05
Season 19,1,Ophiuchus,Heather Kendrick,Jurassic Park,82230430.0,95.0,2023-09-05
Season 19,1,Ophiuchus,Heather Kendrick,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Jake VanKempen,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Jake VanKempen,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Jake VanKempen,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Jake VanKempen,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Jake VanKempen,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Jake VanKempen,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Jason Magnuson,TMNT,598750.0,84.0,2023-09-05
Season 19,1,Ophiuchus,Jason Magnuson,Jurassic Park,14135240.0,83.0,2023-09-05
Season 19,1,Ophiuchus,Jason Magnuson,Scared Stiff,21733450.0,99.0,2023-09-05
Season 19,1,Ophiuchus,Jason Magnuson,Avengers: Infinity Quest,24349650.0,91.0,2023-09-05
Season 19,1,Ophiuchus,Jason Magnuson,Metallica,57620090.0,98.0,2023-09-05
Season 19,1,Ophiuchus,Jason Magnuson,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Jen Avery,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Jen Avery,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Jen Avery,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Jen Avery,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Jen Avery,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Jen Avery,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Jim Johnson,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Jim Johnson,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Jim Johnson,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Jim Johnson,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Jim Johnson,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Jim Johnson,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Jimmy Raffaele,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Jimmy Raffaele,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Jimmy Raffaele,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Jimmy Raffaele,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Jimmy Raffaele,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Jimmy Raffaele,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Joe Wade,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Joe Wade,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Joe Wade,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Joe Wade,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Joe Wade,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Joe Wade,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Jon Behring,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Jon Behring,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Jon Behring,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Jon Behring,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Jon Behring,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Jon Behring,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Jon Lents,TMNT,151910.0,82.0,2023-09-05
Season 19,1,Ophiuchus,Jon Lents,Scared Stiff,510200.0,91.0,2023-09-05
Season 19,1,Ophiuchus,Jon Lents,Metallica,3243850.0,87.0,2023-09-05
Season 19,1,Ophiuchus,Jon Lents,Avengers: Infinity Quest,11621920.0,86.0,2023-09-05
Season 19,1,Ophiuchus,Jon Lents,Jurassic Park,115923070.0,97.0,2023-09-05
Season 19,1,Ophiuchus,Jon Lents,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Joseph Nebus,TMNT,1857830.0,88.0,2023-09-05
Season 19,1,Ophiuchus,Joseph Nebus,Scared Stiff,14086880.0,98.0,2023-09-05
Season 19,1,Ophiuchus,Joseph Nebus,Jurassic Park,25329490.0,87.0,2023-09-05
Season 19,1,Ophiuchus,Joseph Nebus,Avengers: Infinity Quest,80929390.0,97.0,2023-09-05
Season 19,1,Ophiuchus,Joseph Nebus,Metallica,197156510.0,100.0,2023-09-05
Season 19,1,Ophiuchus,Joseph Nebus,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Josh Bauer,TMNT,3350400.0,92.0,2023-09-05
Season 19,1,Ophiuchus,Josh Bauer,The Addams Family,4210420.0,92.0,2023-09-05
Season 19,1,Ophiuchus,Josh Bauer,Jurassic Park,80475820.0,93.0,2023-09-05
Season 19,1,Ophiuchus,Josh Bauer,Metallica,149536930.0,99.0,2023-09-05
Season 19,1,Ophiuchus,Josh Bauer,Avengers: Infinity Quest,211515030.0,100.0,2023-09-05
Season 19,1,Ophiuchus,Josh Bauer,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Lexi Couture,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Lexi Couture,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Lexi Couture,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Lexi Couture,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Lexi Couture,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Lexi Couture,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Linda Edgar,TMNT,896860.0,86.0,2023-09-05
Season 19,1,Ophiuchus,Linda Edgar,Metallica,2181750.0,83.0,2023-09-05
Season 19,1,Ophiuchus,Linda Edgar,Jurassic Park,4930020.0,81.0,2023-09-05
Season 19,1,Ophiuchus,Linda Edgar,The Addams Family,13546580.0,94.0,2023-09-05
Season 19,1,Ophiuchus,Linda Edgar,Avengers: Infinity Quest,15363490.0,88.0,2023-09-05
Season 19,1,Ophiuchus,Linda Edgar,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Mark Cutler,Scared Stiff,1051060.0,93.0,2023-09-05
Season 19,1,Ophiuchus,Mark Cutler,TMNT,3078980.0,91.0,2023-09-05
Season 19,1,Ophiuchus,Mark Cutler,Avengers: Infinity Quest,5682730.0,83.0,2023-09-05
Season 19,1,Ophiuchus,Mark Cutler,Metallica,8300740.0,90.0,2023-09-05
Season 19,1,Ophiuchus,Mark Cutler,Jurassic Park,45149110.0,89.0,2023-09-05
Season 19,1,Ophiuchus,Mark Cutler,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Mark Hershey,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Mark Hershey,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Mark Hershey,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Mark Hershey,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Mark Hershey,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Mark Hershey,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Mike Stewart Jr,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Mike Stewart Jr,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Mike Stewart Jr,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Mike Stewart Jr,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Mike Stewart Jr,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Mike Stewart Jr,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Nate Freyling,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Nate Freyling,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Nate Freyling,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Nate Freyling,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Nate Freyling,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Nate Freyling,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Nate Timperley,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Nate Timperley,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Nate Timperley,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Nate Timperley,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Nate Timperley,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Nate Timperley,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Patrick Svec,TMNT,11709310.0,98.0,2023-09-05
Season 19,1,Ophiuchus,Patrick Svec,Metallica,12995840.0,92.0,2023-09-05
Season 19,1,Ophiuchus,Patrick Svec,Scared Stiff,31646800.0,100.0,2023-09-05
Season 19,1,Ophiuchus,Patrick Svec,Jurassic Park,81296570.0,94.0,2023-09-05
Season 19,1,Ophiuchus,Patrick Svec,Avengers: Infinity Quest,119447770.0,99.0,2023-09-05
Season 19,1,Ophiuchus,Patrick Svec,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Randall Dorff,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Randall Dorff,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Randall Dorff,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Randall Dorff,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Randall Dorff,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Randall Dorff,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Rick Knopik,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Rick Knopik,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Rick Knopik,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Rick Knopik,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Rick Knopik,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Rick Knopik,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Ro Gedris,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Ro Gedris,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Ro Gedris,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Ro Gedris,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Ro Gedris,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Ro Gedris,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Sam Stearley,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Sam Stearley,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Sam Stearley,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Sam Stearley,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Sam Stearley,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Sam Stearley,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Shylia Suttles,Metallica,1399820.0,82.0,2023-09-05
Season 19,1,Ophiuchus,Shylia Suttles,TMNT,2483570.0,90.0,2023-09-05
Season 19,1,Ophiuchus,Shylia Suttles,The Addams Family,3324360.0,91.0,2023-09-05
Season 19,1,Ophiuchus,Shylia Suttles,Avengers: Infinity Quest,11676590.0,87.0,2023-09-05
Season 19,1,Ophiuchus,Shylia Suttles,Jurassic Park,17501510.0,84.0,2023-09-05
Season 19,1,Ophiuchus,Shylia Suttles,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Ted Kennell,TMNT,879240.0,85.0,2023-09-05
Season 19,1,Ophiuchus,Ted Kennell,Scared Stiff,3510810.0,97.0,2023-09-05
Season 19,1,Ophiuchus,Ted Kennell,Metallica,10142980.0,91.0,2023-09-05
Season 19,1,Ophiuchus,Ted Kennell,Avengers: Infinity Quest,51374340.0,96.0,2023-09-05
Season 19,1,Ophiuchus,Ted Kennell,Jurassic Park,74367040.0,92.0,2023-09-05
Season 19,1,Ophiuchus,Ted Kennell,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Tim Treichel,TMNT,14243480.0,99.0,2023-09-05
Season 19,1,Ophiuchus,Tim Treichel,Avengers: Infinity Quest,20070480.0,90.0,2023-09-05
Season 19,1,Ophiuchus,Tim Treichel,Metallica,41515130.0,97.0,2023-09-05
Season 19,1,Ophiuchus,Tim Treichel,The Addams Family,151280510.0,100.0,2023-09-05
Season 19,1,Ophiuchus,Tim Treichel,Jurassic Park,699960470.0,99.0,2023-09-05
Season 19,1,Ophiuchus,Tim Treichel,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Todd Schuler,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Todd Schuler,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Todd Schuler,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Todd Schuler,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Todd Schuler,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Todd Schuler,Avengers: Infinity Quest,,,2023-09-05
Season 19,1,Ophiuchus,Travis Canyock,Metallica,,,2023-09-05
Season 19,1,Ophiuchus,Travis Canyock,TMNT,,,2023-09-05
Season 19,1,Ophiuchus,Travis Canyock,Scared Stiff,,,2023-09-05
Season 19,1,Ophiuchus,Travis Canyock,The Addams Family,,,2023-09-05
Season 19,1,Ophiuchus,Travis Canyock,Jurassic Park,,,2023-09-05
Season 19,1,Ophiuchus,Travis Canyock,Avengers: Infinity Quest,,,2023-09-05
Season 19,2,Lepus,Aaron Niemi,The Beatles,,,2023-09-05
Season 19,2,Lepus,Aaron Niemi,The Getaway,,,2023-09-05
Season 19,2,Lepus,Aaron Niemi,Tron,,,2023-09-05
Season 19,2,Lepus,Aaron Niemi,Star Wars (2017),,,2023-09-05
Season 19,2,Lepus,Aaron Niemi,Batman '66,,,2023-09-05
Season 19,2,Lepus,Abby Dremstedt,The Beatles,,,2023-09-05
Season 19,2,Lepus,Abby Dremstedt,The Getaway,,,2023-09-05
Season 19,2,Lepus,Abby Dremstedt,Tron,,,2023-09-05
Season 19,2,Lepus,Abby Dremstedt,Star Wars (2017),,,2023-09-05
Season 19,2,Lepus,Abby Dremstedt,Batman '66,,,2023-09-05
Season 19,2,Lepus,Adam Schmude,The Beatles,957200.0,85.0,2023-09-05
Season 19,2,Lepus,Adam Schmude,Tron,6306060.0,86.0,2023-09-05
Season 19,2,Lepus,Adam Schmude,The Getaway,20749700.0,90.0,2023-09-05
Season 19,2,Lepus,Adam Schmude,Batman '66,25702270.0,83.0,2023-09-05
Season 19,2,Lepus,Adam Schmude,Star Wars (2017),67197770.0,81.0,2023-09-05
Season 19,2,Lepus,Allen Robertson,The Beatles,,,2023-09-05
Season 19,2,Lepus,Allen Robertson,The Getaway,,,2023-09-05
Season 19,2,Lepus,Allen Robertson,Tron,,,2023-09-05
Season 19,2,Lepus,Allen Robertson,Star Wars (2017),,,2023-09-05
Season 19,2,Lepus,Allen Robertson,Batman '66,,,2023-09-05
Season 19,2,Lepus,Ann-Marie Lorencen,The Beatles,,,2023-09-05
Season 19,2,Lepus,Ann-Marie Lorencen,The Getaway,,,2023-09-05
Season 19,2,Lepus,Ann-Marie Lorencen,Tron,,,2023-09-05
Season 19,2,Lepus,Ann-Marie Lorencen,Star Wars (2017),,,2023-09-05
Season 19,2,Lepus,Ann-Marie Lorencen,Batman '66,,,2023-09-05
Season 19,2,Lepus,Biff Tate,The Beatles,458510.0,80.0,2023-09-05
Season 19,2,Lepus,Biff Tate,Tron,11311570.0,94.0,2023-09-05
Season 19,2,Lepus,Biff Tate,The Getaway,14690530.0,88.0,2023-09-05
Season 19,2,Lepus,Biff Tate,Star Wars (2017),108371570.0,87.0,2023-09-05
Season 19,2,Lepus,Biff Tate,Batman '66,545403870.0,98.0,2023-09-05
Season 19,2,Lepus,Brian Keillor,The Beatles,900050.0,84.0,2023-09-05
Season 19,2,Lepus,Brian Keillor,Tron,6187620.0,85.0,2023-09-05
Season 19,2,Lepus,Brian Keillor,Star Wars (2017),68547950.0,82.0,2023-09-05
Season 19,2,Lepus,Brian Keillor,The Getaway,116469320.0,99.0,2023-09-05
Season 19,2,Lepus,Brian Keillor,Batman '66,229421340.0,92.0,2023-09-05
Season 19,2,Lepus,Bryan Johnson,The Beatles,1775810.0,96.0,2023-09-05
Season 19,2,Lepus,Bryan Johnson,Tron,12263000.0,95.0,2023-09-05
Season 19,2,Lepus,Bryan Johnson,The Getaway,12930340.0,86.0,2023-09-05
Season 19,2,Lepus,Bryan Johnson,Batman '66,31675610.0,85.0,2023-09-05
Season 19,2,Lepus,Bryan Johnson,Star Wars (2017),583934160.0,96.0,2023-09-05
